Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount
0.8980150582,1,4,Station wagon,Male,5,0,0,0.0
0.0793976728,2,2,Sedan,Female,2,0,0,0.0
0.8980150582,2,1,Hatchback,Female,6,0,0,0.0
0.1560574949,2,2,Sedan,Female,3,0,0,0.0
0.9199178645,2,2,Station wagon,Male,3,0,0,0.0
0.0657084189,2,3,Station wagon,Female,3,0,0,0.0
0.6105407255,2,2,Sedan,Male,3,0,0,0.0
0.9199178645,1,4,Hardtop,Female,3,0,0,0.0
0.6324435318,2,3,Sedan,Male,4,1,1,200.0
0.8761122519,2,3,Sedan,Female,1,0,0,0.0
0.2409308693,2,2,Hatchback,Female,2,0,0,0.0
0.7091033539,3,2,Utility,Male,5,0,0,0.0
0.7802874743,2,4,Station wagon,Male,4,0,0,0.0
0.3641341547,2,3,Utility,Male,1,0,0,0.0
0.6735112936,1,4,Sedan,Male,3,0,0,0.0
0.8980150582,1,4,Utility,Male,2,0,0,0.0
0.219028063,2,4,Station wagon,Male,1,0,0,0.0
0.0629705681,3,2,Station wagon,Male,4,0,0,0.0
0.0793976728,3,2,Station wagon,Male,2,0,0,0.0
0.9199178645,1,4,Panel van,Male,3,0,0,0.0
0.8432580424,2,1,Sedan,Female,5,0,0,0.0
0.2162902122,1,4,Hatchback,Male,4,0,0,0.0
0.219028063,3,1,Station wagon,Male,1,0,0,0.0
0.4544832307,2,1,Sedan,Female,4,0,0,0.0
0.8432580424,2,2,Station wagon,Female,2,0,0,0.0
0.9199178645,2,3,Hatchback,Male,4,0,0,0.0
0.6351813826,1,4,Sedan,Female,3,0,0,0.0
0.8432580424,2,4,Utility,Male,1,0,0,0.0
0.219028063,2,3,Station wagon,Male,3,0,0,0.0
0.0793976728,2,3,Sedan,Female,3,0,0,0.0
0.2162902122,2,1,Hatchback,Male,2,0,0,0.0
0.0602327173,2,2,Sedan,Female,2,0,0,0.0
0.4928131417,1,4,Utility,Male,2,0,0,0.0
0.501026694,1,4,Sedan,Female,4,0,0,0.0
0.3367556468,3,2,Sedan,Male,5,0,0,0.0
0.2409308693,2,1,Sedan,Female,5,0,0,0.0
0.758384668,2,2,Sedan,Female,2,0,0,0.0
0.8980150582,2,1,Sedan,Male,4,0,0,0.0
0.2409308693,2,3,Hardtop,Female,5,0,0,0.0
0.1560574949,2,2,Sedan,Female,1,0,0,0.0
0.2162902122,3,2,Minibus,Male,3,0,0,0.0
0.219028063,2,4,Hatchback,Female,4,0,0,0.0
0.8432580424,2,1,Sedan,Male,4,0,0,0.0
0.205338809,1,3,Sedan,Female,6,0,0,0.0
0.334017796,1,4,Sedan,Female,4,0,0,0.0
0.0629705681,2,2,Hatchback,Female,6,0,0,0.0
0.6187542779,1,3,Hatchback,Female,5,0,0,0.0
0.4052019165,1,4,Station wagon,Female,4,0,0,0.0
0.0985626283,1,3,Sedan,Female,5,1,1,8870.7199707
0.8432580424,2,2,Hatchback,Female,2,0,0,0.0
0.5941136208,2,1,Sedan,Female,2,0,0,0.0
0.8542094456,1,3,Sedan,Female,2,0,0,0.0
0.5886379192,2,1,Hatchback,Male,4,0,0,0.0
0.2409308693,2,1,Hatchback,Female,2,0,0,0.0
0.8432580424,1,4,Sedan,Male,5,0,0,0.0
0.9883641342,2,2,Utility,Female,2,0,0,0.0
0.8432580424,2,1,Hatchback,Female,4,0,0,0.0
0.758384668,2,2,Sedan,Male,1,0,0,0.0
0.8980150582,2,2,Sedan,Female,4,0,0,0.0
0.9199178645,3,2,Station wagon,Female,3,0,0,0.0
0.2162902122,3,1,Station wagon,Male,3,0,0,0.0
0.2162902122,2,2,Utility,Female,2,0,0,0.0
0.2162902122,2,3,Hatchback,Female,6,0,0,0.0
0.5092402464,2,1,Hatchback,Female,4,0,0,0.0
0.1040383299,2,3,Utility,Male,3,0,0,0.0
0.0629705681,2,4,Station wagon,Male,1,0,0,0.0
0.5393566051,2,3,Station wagon,Female,3,0,0,0.0
0.7091033539,2,1,Utility,Female,5,0,0,0.0
0.2683093771,2,2,Sedan,Male,3,0,0,0.0
0.758384668,2,2,Sedan,Female,1,0,0,0.0
0.6406570842,2,2,Hatchback,Male,6,0,0,0.0
0.59137577,2,3,Sedan,Male,4,0,0,0.0
0.0410677618,1,3,Hatchback,Female,6,0,0,0.0
0.6214921287,2,1,Sedan,Male,2,0,0,0.0
0.8980150582,2,3,Sedan,Female,4,0,0,0.0
0.8980150582,2,3,Station wagon,Male,3,0,0,0.0
0.6351813826,1,4,Sedan,Female,4,1,1,200.0
0.3230663929,2,2,Sedan,Female,1,0,0,0.0
0.7091033539,1,3,Truck,Male,4,0,0,0.0
0.5886379192,2,1,Station wagon,Female,3,1,1,200.0
0.5941136208,2,4,Station wagon,Female,3,0,0,0.0
0.2162902122,2,2,Utility,Male,2,1,1,930.80999756
0.0629705681,3,2,Utility,Male,1,0,0,0.0
0.0629705681,3,1,Station wagon,Female,3,0,0,0.0
0.3367556468,1,3,Sedan,Female,3,0,0,0.0
0.3367556468,2,3,Sedan,Male,5,0,0,0.0
0.5119780972,3,1,Station wagon,Male,4,0,0,0.0
0.1396303901,2,2,Station wagon,Male,2,0,0,0.0
0.2080766598,1,4,Station wagon,Female,3,0,0,0.0
0.0027378508,3,1,Station wagon,Male,4,0,0,0.0
0.0164271047,2,2,Sedan,Male,6,0,0,0.0
0.6351813826,3,1,Station wagon,Female,5,0,0,0.0
0.2409308693,1,3,Truck,Male,3,0,0,0.0
0.0629705681,1,4,Hardtop,Female,3,0,0,0.0
0.2135523614,1,4,Sedan,Male,4,0,0,0.0
0.8980150582,2,3,Station wagon,Male,2,0,0,0.0
0.7830253251,1,4,Truck,Male,3,1,1,353.79999971
0.0985626283,2,1,Truck,Female,3,0,0,0.0
0.5092402464,1,4,Sedan,Female,4,0,0,0.0
0.6351813826,1,4,Hatchback,Female,2,0,0,0.0
0.8980150582,2,2,Hatchback,Female,3,0,0,0.0
0.3641341547,2,4,Station wagon,Male,4,0,0,0.0
0.6351813826,1,2,Hatchback,Female,4,0,0,0.0
0.3367556468,1,4,Sedan,Male,5,0,0,0.0
0.1013004791,2,1,Hatchback,Female,5,0,0,0.0
0.5092402464,1,4,Hatchback,Female,5,0,0,0.0
0.2135523614,2,2,Sedan,Female,2,0,0,0.0
0.2162902122,2,1,Hatchback,Male,4,0,0,0.0
0.5941136208,2,2,Sedan,Male,2,0,0,0.0
0.0629705681,1,3,Sedan,Male,1,1,1,200.0
0.8980150582,2,2,Station wagon,Female,2,0,0,0.0
0.0027378508,1,3,Sedan,Female,2,0,0,0.0
0.0164271047,2,4,Sedan,Female,2,0,0,0.0
0.9828884326,2,2,Station wagon,Male,2,0,0,0.0
0.8980150582,3,1,Truck,Male,4,0,0,0.0
0.0191649555,1,4,Station wagon,Male,4,0,0,0.0
0.6351813826,1,4,Hatchback,Male,3,0,0,0.0
0.8980150582,3,1,Station wagon,Male,1,0,0,0.0
0.8980150582,2,1,Utility,Male,1,0,0,0.0
0.9993155373,2,3,Hardtop,Male,2,0,0,0.0
0.5092402464,2,2,Sedan,Male,6,0,0,0.0
0.8980150582,1,3,Hatchback,Female,2,0,0,0.0
0.0164271047,2,3,Utility,Male,1,0,0,0.0
0.6242299795,2,2,Panel van,Male,3,1,1,1417.2727242
0.8980150582,2,1,Hatchback,Female,4,0,0,0.0
0.128678987,2,2,Sedan,Male,4,0,0,0.0
0.6160164271,2,2,Sedan,Female,4,0,0,0.0
0.6844626968,1,2,Hatchback,Male,4,0,0,0.0
0.3367556468,1,4,Station wagon,Female,4,0,0,0.0
0.1149897331,2,1,Station wagon,Female,1,1,1,200.0
0.0136892539,2,3,Coupe,Male,2,0,0,0.0
0.3367556468,1,3,Sedan,Male,3,0,0,0.0
0.0629705681,3,1,Station wagon,Male,5,0,0,0.0
0.8980150582,2,3,Utility,Male,1,0,0,0.0
0.3641341547,2,4,Sedan,Female,2,0,0,0.0
0.3011635866,2,2,Station wagon,Female,3,0,0,0.0
0.8980150582,1,3,Hatchback,Female,1,1,1,1683.7799988
0.0602327173,2,3,Hatchback,Male,2,0,0,0.0
0.5092402464,3,2,Station wagon,Male,2,0,0,0.0
0.8980150582,2,2,Sedan,Female,1,0,0,0.0
0.0164271047,2,3,Station wagon,Female,3,0,0,0.0
0.9171800137,2,2,Hatchback,Female,2,1,1,342.6400032
0.8432580424,2,4,Station wagon,Female,2,0,0,0.0
0.9993155373,2,4,Station wagon,Female,3,0,0,0.0
0.9993155373,2,2,Station wagon,Female,3,0,0,0.0
0.605065024,1,3,Sedan,Female,4,0,0,0.0
0.0629705681,2,4,Station wagon,Male,3,0,0,0.0
0.1478439425,2,2,Station wagon,Female,2,0,0,0.0
0.2792607803,2,2,Sedan,Male,4,0,0,0.0
0.5092402464,2,1,Hatchback,Female,4,0,0,0.0
0.3641341547,2,2,Utility,Female,4,0,0,0.0
0.8405201916,1,3,Sedan,Male,5,0,0,0.0
0.052019165,3,1,Station wagon,Male,5,0,0,0.0
0.5092402464,3,1,Truck,Male,2,0,0,0.0
0.3367556468,2,3,Station wagon,Female,5,0,0,0.0
0.887063655,2,1,Hatchback,Female,4,0,0,0.0
0.0629705681,2,1,Hatchback,Female,3,0,0,0.0
0.3367556468,1,4,Sedan,Female,2,0,0,0.0
0.59137577,2,1,Hatchback,Male,2,0,0,0.0
0.2217659138,1,4,Sedan,Female,2,0,0,0.0
0.5092402464,3,3,Station wagon,Male,2,0,0,0.0
0.0629705681,3,1,Station wagon,Female,2,0,0,0.0
0.1095140315,2,3,Hatchback,Female,5,0,0,0.0
0.8980150582,3,2,Station wagon,Male,5,0,0,0.0
0.3011635866,2,1,Hatchback,Female,6,0,0,0.0
0.6844626968,2,2,Sedan,Female,4,0,0,0.0
0.0629705681,2,1,Hatchback,Female,4,0,0,0.0
0.5092402464,1,4,Hatchback,Female,1,1,1,1820.3399963
0.2902121834,3,1,Utility,Female,1,1,1,2246.0229988
0.0985626283,2,4,Coupe,Male,4,0,0,0.0
0.7036276523,3,3,Station wagon,Male,2,0,0,0.0
0.0629705681,1,4,Hatchback,Female,1,0,0,0.0
0.6351813826,2,4,Minibus,Male,2,0,0,0.0
0.8980150582,2,1,Sedan,Female,3,0,0,0.0
0.2546201232,2,2,Station wagon,Female,3,0,0,0.0
0.8952772074,1,4,Hatchback,Female,3,1,1,200.0
0.0136892539,2,2,Sedan,Male,3,0,0,0.0
0.5092402464,2,4,Station wagon,Male,2,1,1,200.0
0.3887748118,1,4,Sedan,Male,4,0,0,0.0
0.0410677618,3,1,Station wagon,Female,2,0,0,0.0
0.3696098563,2,3,Utility,Male,5,0,0,0.0
0.6351813826,2,2,Sedan,Female,3,0,0,0.0
0.0629705681,1,4,Sedan,Male,4,0,0,0.0
0.0164271047,2,4,Station wagon,Female,4,0,0,0.0
0.5092402464,2,1,Hatchback,Female,5,0,0,0.0
0.8980150582,2,2,Sedan,Male,2,0,0,0.0
0.1013004791,2,3,Sedan,Female,4,0,0,0.0
0.3011635866,1,3,Hatchback,Female,5,0,0,0.0
0.2765229295,2,2,Hatchback,Male,2,0,0,0.0
0.0164271047,2,2,Hatchback,Female,4,0,0,0.0
0.0629705681,1,4,Hardtop,Male,1,0,0,0.0
0.4298425736,2,2,Sedan,Male,2,0,0,0.0
0.7063655031,2,3,Hatchback,Female,6,0,0,0.0
0.5886379192,2,2,Hatchback,Female,2,0,0,0.0
0.334017796,2,3,Sedan,Female,3,0,0,0.0
0.5092402464,2,4,Hardtop,Male,4,0,0,0.0
0.0629705681,3,1,Hardtop,Male,2,0,0,0.0
0.0027378508,3,2,Station wagon,Female,4,0,0,0.0
0.8186173853,2,2,Hatchback,Female,3,0,0,0.0
0.0629705681,1,4,Sedan,Female,4,0,0,0.0
0.0629705681,2,3,Station wagon,Female,2,0,0,0.0
0.5065023956,1,4,Utility,Male,3,0,0,0.0
0.5092402464,3,3,Station wagon,Female,2,0,0,0.0
0.3011635866,2,2,Sedan,Male,2,1,1,200.0
0.0602327173,2,1,Sedan,Female,4,0,0,0.0
0.334017796,1,2,Hatchback,Female,4,0,0,0.0
0.0492813142,3,1,Sedan,Female,4,0,0,0.0
0.8952772074,2,2,Hatchback,Male,3,0,0,0.0
0.5092402464,1,2,Hatchback,Female,2,1,2,21769.65361
0.0629705681,2,2,Hatchback,Female,2,0,0,0.0
0.7091033539,2,2,Hatchback,Male,3,1,1,1265.4499969
0.7091033539,2,3,Utility,Male,3,0,0,0.0
0.3011635866,1,3,Sedan,Female,2,0,0,0.0
0.5092402464,1,3,Sedan,Male,4,0,0,0.0
0.0629705681,3,1,Utility,Female,2,0,0,0.0
0.052019165,2,1,Hatchback,Female,2,0,0,0.0
0.0629705681,2,2,Coupe,Female,3,0,0,0.0
0.0629705681,3,1,Station wagon,Female,2,0,0,0.0
0.0793976728,3,1,Station wagon,Male,2,0,0,0.0
0.0629705681,1,3,Hatchback,Male,4,0,0,0.0
0.0629705681,3,1,Truck,Female,3,0,0,0.0
0.2162902122,2,2,Sedan,Female,4,0,0,0.0
0.1013004791,2,3,Truck,Male,2,0,0,0.0
0.3394934976,2,3,Sedan,Female,5,0,0,0.0
0.5366187543,3,1,Roadster,Male,4,0,0,0.0
0.0301163587,2,4,Station wagon,Male,3,0,0,0.0
0.7830253251,2,1,Hatchback,Female,1,0,0,0.0
0.3887748118,2,3,Sedan,Male,6,0,0,0.0
0.0657084189,1,3,Hatchback,Female,6,0,0,0.0
0.6132785763,1,4,Sedan,Male,6,0,0,0.0
0.6132785763,2,3,Station wagon,Male,5,0,0,0.0
0.6132785763,3,1,Station wagon,Male,5,0,0,0.0
0.0629705681,2,2,Station wagon,Female,3,0,0,0.0
0.386036961,2,2,Sedan,Female,5,0,0,0.0
0.6132785763,2,3,Sedan,Female,6,0,0,0.0
0.9993155373,2,4,Station wagon,Male,4,0,0,0.0
0.0629705681,1,4,Sedan,Female,3,0,0,0.0
0.6132785763,1,4,Panel van,Male,6,0,0,0.0
0.6105407255,1,4,Hatchback,Male,6,0,0,0.0
0.6105407255,1,3,Hatchback,Male,4,0,0,0.0
0.6132785763,1,3,Hatchback,Female,3,0,0,0.0
0.6132785763,1,4,Sedan,Female,6,0,0,0.0
0.6132785763,2,2,Hatchback,Female,6,0,0,0.0
0.6132785763,1,3,Hatchback,Female,6,0,0,0.0
0.6105407255,2,3,Sedan,Female,5,0,0,0.0
0.386036961,1,4,Station wagon,Female,3,0,0,0.0
0.6132785763,1,4,Minibus,Male,5,0,0,0.0
0.887063655,3,1,Station wagon,Female,3,0,0,0.0
0.5092402464,2,3,Truck,Male,4,0,0,0.0
0.0793976728,2,4,Sedan,Male,5,0,0,0.0
0.6132785763,1,3,Sedan,Male,3,0,0,0.0
0.6981519507,2,2,Sedan,Female,5,0,0,0.0
0.2984257358,1,4,Sedan,Female,3,0,0,0.0
0.6132785763,1,4,Hatchback,Male,5,0,0,0.0
0.2409308693,2,3,Sedan,Female,3,0,0,0.0
0.6132785763,2,4,Station wagon,Male,5,0,0,0.0
0.6132785763,1,3,Hatchback,Female,4,0,0,0.0
0.6105407255,1,4,Hatchback,Female,5,0,0,0.0
0.3887748118,2,4,Station wagon,Female,4,0,0,0.0
0.2162902122,2,3,Sedan,Male,3,0,0,0.0
0.6132785763,1,3,Sedan,Male,4,1,1,1656.4299965
0.6132785763,2,4,Station wagon,Female,6,0,0,0.0
0.6105407255,2,4,Station wagon,Male,6,0,0,0.0
0.6105407255,1,4,Sedan,Female,5,0,0,0.0
0.6132785763,1,4,Hatchback,Female,6,0,0,0.0
0.1314168378,1,4,Hardtop,Male,5,0,0,0.0
0.6132785763,1,4,Station wagon,Female,6,0,0,0.0
0.6132785763,2,2,Station wagon,Male,5,0,0,0.0
0.5229295003,2,1,Sedan,Male,3,0,0,0.0
0.6105407255,1,3,Sedan,Male,6,0,0,0.0
0.6105407255,2,3,Station wagon,Male,3,0,0,0.0
0.0301163587,1,4,Hatchback,Male,6,0,0,0.0
0.4106776181,3,1,Station wagon,Male,3,0,0,0.0
0.2162902122,1,4,Hatchback,Female,4,0,0,0.0
0.6105407255,2,3,Station wagon,Male,4,0,0,0.0
0.6105407255,1,4,Sedan,Female,5,0,0,0.0
0.2162902122,2,1,Hatchback,Female,4,0,0,0.0
0.3887748118,1,4,Station wagon,Female,4,0,0,0.0
0.6105407255,2,3,Station wagon,Male,4,1,1,470.1099987
0.6132785763,1,4,Hatchback,Male,6,0,0,0.0
0.6132785763,2,2,Sedan,Male,6,1,3,4076.8199968
0.6132785763,1,4,Coupe,Male,5,0,0,0.0
0.6105407255,2,3,Station wagon,Male,4,0,0,0.0
0.6132785763,1,3,Hatchback,Male,4,0,0,0.0
0.6105407255,2,2,Station wagon,Male,5,0,0,0.0
0.038329911,2,2,Sedan,Female,2,0,0,0.0
0.3887748118,2,2,Sedan,Female,5,0,0,0.0
0.6132785763,2,4,Station wagon,Male,3,0,0,0.0
0.6132785763,1,4,Hatchback,Male,5,0,0,0.0
0.0273785079,2,1,Sedan,Female,6,0,0,0.0
0.6105407255,1,4,Sedan,Female,3,0,0,0.0
0.6105407255,1,4,Station wagon,Female,3,0,0,0.0
0.6105407255,1,4,Sedan,Female,2,0,0,0.0
0.6105407255,1,4,Sedan,Female,3,0,0,0.0
0.0301163587,2,3,Sedan,Female,2,0,0,0.0
0.6105407255,2,2,Sedan,Female,4,0,0,0.0
0.128678987,1,4,Hatchback,Male,5,0,0,0.0
0.2162902122,2,1,Sedan,Female,2,0,0,0.0
0.6132785763,1,3,Utility,Male,6,0,0,0.0
0.5092402464,2,3,Sedan,Female,2,0,0,0.0
0.2162902122,2,1,Hatchback,Female,3,0,0,0.0
0.6132785763,1,3,Hatchback,Female,4,0,0,0.0
0.386036961,1,3,Hatchback,Female,5,0,0,0.0
0.6981519507,1,4,Sedan,Female,2,1,1,420.0
0.6105407255,2,3,Utility,Female,3,0,0,0.0
0.6105407255,2,4,Station wagon,Male,5,0,0,0.0
0.0164271047,2,2,Hatchback,Female,5,0,0,0.0
0.6105407255,2,1,Hatchback,Female,5,0,0,0.0
0.0054757016,3,1,Sedan,Male,4,0,0,0.0
0.4982888433,2,1,Station wagon,Male,1,0,0,0.0
0.6132785763,1,4,Hatchback,Female,5,0,0,0.0
0.6132785763,3,2,Utility,Male,3,0,0,0.0
0.386036961,2,3,Sedan,Female,4,0,0,0.0
0.6132785763,3,2,Sedan,Male,1,0,0,0.0
0.0164271047,1,3,Sedan,Female,5,0,0,0.0
0.5092402464,1,4,Minibus,Male,3,0,0,0.0
0.386036961,1,4,Hatchback,Female,2,0,0,0.0
0.1341546886,1,4,Sedan,Female,1,0,0,0.0
0.6132785763,2,3,Station wagon,Female,3,0,0,0.0
0.6105407255,3,2,Station wagon,Female,3,0,0,0.0
0.2929500342,1,3,Hatchback,Female,2,0,0,0.0
0.6105407255,1,3,Hatchback,Female,5,1,1,1426.0099983
0.3969883641,2,2,Sedan,Female,6,0,0,0.0
0.6132785763,2,1,Hatchback,Male,5,0,0,0.0
0.386036961,2,3,Sedan,Male,3,0,0,0.0
0.3559206023,2,2,Sedan,Female,4,0,0,0.0
0.3887748118,1,3,Hatchback,Female,2,0,0,0.0
0.2737850787,2,3,Station wagon,Male,2,0,0,0.0
0.6105407255,2,3,Hatchback,Female,2,0,0,0.0
0.2162902122,2,1,Hatchback,Female,6,0,0,0.0
0.9171800137,1,3,Hatchback,Male,4,0,0,0.0
0.386036961,1,4,Hatchback,Female,6,0,0,0.0
0.6132785763,2,2,Sedan,Female,6,0,0,0.0
0.6132785763,1,4,Hatchback,Female,4,0,0,0.0
0.2162902122,2,1,Sedan,Female,3,0,0,0.0
0.6132785763,3,2,Station wagon,Female,5,0,0,0.0
0.5776865161,2,2,Sedan,Female,4,0,0,0.0
0.6324435318,1,4,Hatchback,Female,4,0,0,0.0
0.3887748118,3,2,Station wagon,Female,5,1,2,2212.6899981
0.3887748118,1,3,Hatchback,Female,2,0,0,0.0
0.3887748118,1,3,Hatchback,Female,4,0,0,0.0
0.8952772074,2,2,Hatchback,Female,2,0,0,0.0
0.6105407255,1,4,Sedan,Male,6,0,0,0.0
0.6105407255,3,1,Coupe,Female,4,0,0,0.0
0.5092402464,2,2,Sedan,Male,4,0,0,0.0
0.6105407255,1,3,Hatchback,Female,6,0,0,0.0
0.3887748118,1,3,Hatchback,Female,2,0,0,0.0
0.4490075291,3,3,Station wagon,Male,2,0,0,0.0
0.6105407255,2,3,Sedan,Female,4,0,0,0.0
0.3887748118,1,3,Utility,Female,3,0,0,0.0
0.6105407255,1,4,Utility,Male,4,0,0,0.0
0.6105407255,1,3,Hatchback,Female,6,0,0,0.0
0.6132785763,2,3,Sedan,Female,3,0,0,0.0
0.6132785763,1,4,Sedan,Male,4,0,0,0.0
0.1368925394,1,4,Sedan,Male,2,0,0,0.0
0.6105407255,1,4,Sedan,Female,2,0,0,0.0
0.2984257358,2,2,Sedan,Female,3,0,0,0.0
0.6132785763,1,3,Sedan,Female,6,0,0,0.0
0.6105407255,2,3,Sedan,Male,4,0,0,0.0
0.6105407255,3,2,Utility,Male,4,0,0,0.0
0.6132785763,2,2,Sedan,Female,5,0,0,0.0
0.462696783,2,3,Station wagon,Male,4,0,0,0.0
0.386036961,1,4,Sedan,Male,1,0,0,0.0
0.3011635866,2,3,Truck,Male,1,0,0,0.0
0.6132785763,2,4,Station wagon,Female,2,0,0,0.0
0.0027378508,2,3,Station wagon,Female,3,0,0,0.0
0.6844626968,2,2,Sedan,Female,4,0,0,0.0
0.5612594114,2,4,Station wagon,Female,2,0,0,0.0
0.1314168378,2,3,Station wagon,Female,2,0,0,0.0
0.0191649555,2,2,Station wagon,Male,2,0,0,0.0
0.386036961,1,4,Sedan,Female,4,0,0,0.0
0.6132785763,2,3,Minibus,Female,5,0,0,0.0
0.372347707,1,3,Sedan,Female,4,0,0,0.0
0.6105407255,2,3,Sedan,Male,4,0,0,0.0
0.3915126626,3,2,Station wagon,Male,5,0,0,0.0
0.386036961,3,2,Station wagon,Female,2,0,0,0.0
0.5722108145,1,4,Hatchback,Female,3,0,0,0.0
0.1943874059,2,2,Hatchback,Male,5,0,0,0.0
0.1642710472,1,3,Sedan,Female,5,0,0,0.0
0.386036961,2,2,Station wagon,Female,4,1,1,200.0
0.6105407255,1,3,Sedan,Male,5,0,0,0.0
0.6132785763,2,3,Station wagon,Female,4,0,0,0.0
0.2135523614,1,4,Sedan,Female,4,0,0,0.0
0.6105407255,1,4,Utility,Female,5,0,0,0.0
0.6105407255,1,4,Hatchback,Male,3,0,0,0.0
0.1505817933,1,4,Station wagon,Male,4,0,0,0.0
0.6132785763,2,3,Station wagon,Male,5,0,0,0.0
0.6105407255,1,3,Sedan,Male,3,0,0,0.0
0.386036961,1,4,Utility,Male,4,0,0,0.0
0.8459958932,2,4,Station wagon,Female,4,0,0,0.0
0.6105407255,3,2,Station wagon,Male,3,0,0,0.0
0.1368925394,2,2,Hatchback,Female,1,0,0,0.0
0.2162902122,2,4,Truck,Male,2,0,0,0.0
0.5092402464,2,3,Utility,Male,3,0,0,0.0
0.2546201232,2,2,Sedan,Female,2,0,0,0.0
0.5722108145,2,1,Hatchback,Female,3,0,0,0.0
0.5092402464,1,3,Hatchback,Male,4,0,0,0.0
0.0027378508,3,3,Hardtop,Male,2,0,0,0.0
0.5092402464,2,2,Sedan,Male,2,1,1,353.76999998
0.2135523614,3,1,Station wagon,Female,3,0,0,0.0
0.5065023956,2,1,Station wagon,Female,4,0,0,0.0
0.9171800137,1,4,Sedan,Female,2,0,0,0.0
0.2683093771,2,2,Sedan,Female,4,1,1,200.0
0.1122518823,2,2,Sedan,Male,2,0,0,0.0
0.0602327173,2,2,Sedan,Female,5,0,0,0.0
0.5092402464,1,3,Station wagon,Female,2,0,0,0.0
0.2162902122,1,4,Hatchback,Male,5,0,0,0.0
0.9144421629,2,3,Station wagon,Female,4,0,0,0.0
0.2984257358,2,2,Sedan,Female,4,0,0,0.0
0.2162902122,2,4,Hardtop,Male,5,0,0,0.0
0.2354551677,2,1,Hatchback,Male,1,1,1,9278.8599854
0.5941136208,2,2,Sedan,Male,2,0,0,0.0
0.5092402464,3,1,Sedan,Female,2,0,0,0.0
0.0410677618,1,3,Hatchback,Male,5,0,0,0.0
0.3011635866,2,2,Hatchback,Female,4,0,0,0.0
0.7693360712,2,3,Sedan,Male,3,0,0,0.0
0.2929500342,1,4,Sedan,Female,3,0,0,0.0
0.9171800137,2,3,Sedan,Female,3,1,1,200.0
0.1122518823,2,3,Station wagon,Male,5,0,0,0.0
0.0574948665,3,1,Station wagon,Female,4,0,0,0.0
0.59137577,1,3,Hatchback,Male,5,1,1,2669.8399963
0.2135523614,2,1,Hatchback,Female,4,0,0,0.0
0.5092402464,1,4,Hatchback,Male,3,0,0,0.0
0.5092402464,2,1,Sedan,Female,4,0,0,0.0
0.0602327173,2,2,Minibus,Male,4,0,0,0.0
0.3011635866,1,4,Hatchback,Female,4,0,0,0.0
0.2299794661,2,4,Station wagon,Male,2,0,0,0.0
0.0027378508,3,1,Truck,Female,5,0,0,0.0
0.0821355236,1,3,Sedan,Male,6,0,0,0.0
0.2162902122,2,2,Sedan,Female,4,0,0,0.0
0.5037645448,3,1,Station wagon,Female,2,0,0,0.0
0.5092402464,2,1,Station wagon,Female,3,0,0,0.0
0.4791238877,1,4,Coupe,Male,1,0,0,0.0
0.3559206023,2,1,Hatchback,Female,4,0,0,0.0
0.2108145106,3,2,Station wagon,Male,2,0,0,0.0
0.2162902122,3,1,Station wagon,Male,4,0,0,0.0
0.7063655031,1,4,Sedan,Male,2,0,0,0.0
0.5065023956,2,3,Sedan,Male,2,1,1,200.0
0.6707734428,2,2,Hatchback,Male,2,0,0,0.0
0.0821355236,2,2,Hatchback,Female,3,0,0,0.0
0.5065023956,1,4,Sedan,Female,3,0,0,0.0
0.59137577,2,3,Station wagon,Female,3,0,0,0.0
0.5092402464,3,1,Station wagon,Female,3,0,0,0.0
0.0711841205,2,2,Hatchback,Male,1,0,0,0.0
0.5092402464,2,3,Station wagon,Male,5,0,0,0.0
0.052019165,2,2,Hatchback,Female,2,0,0,0.0
0.5092402464,1,2,Hatchback,Female,3,0,0,0.0
0.4134154689,2,4,Minibus,Male,4,0,0,0.0
0.2162902122,2,2,Hatchback,Male,1,0,0,0.0
0.2162902122,1,4,Hatchback,Female,4,1,1,640.72727203
0.5092402464,2,3,Hatchback,Female,1,0,0,0.0
0.2491444216,1,4,Utility,Male,2,0,0,0.0
0.2135523614,1,3,Hatchback,Male,5,0,0,0.0
0.2546201232,2,3,Station wagon,Male,2,0,0,0.0
0.5092402464,2,4,Station wagon,Female,3,0,0,0.0
0.5092402464,2,4,Hardtop,Male,2,0,0,0.0
0.9911019849,2,4,Utility,Male,1,1,1,390.0
0.5092402464,2,1,Hatchback,Female,4,0,0,0.0
0.2162902122,2,3,Sedan,Male,5,0,0,0.0
0.2162902122,3,1,Truck,Male,5,0,0,0.0
0.1697467488,2,2,Sedan,Female,5,0,0,0.0
0.8377823409,2,3,Hardtop,Female,3,0,0,0.0
0.2162902122,1,4,Coupe,Female,3,0,0,0.0
0.7830253251,2,3,Truck,Male,1,0,0,0.0
0.2135523614,2,1,Hatchback,Female,2,0,0,0.0
0.4955509925,2,3,Truck,Female,2,0,0,0.0
0.8240930869,3,1,Station wagon,Male,3,0,0,0.0
0.2162902122,3,1,Station wagon,Male,4,0,0,0.0
0.0027378508,1,4,Hatchback,Female,2,0,0,0.0
0.2162902122,2,2,Hatchback,Female,4,0,0,0.0
0.2162902122,2,3,Hatchback,Female,1,0,0,0.0
0.2162902122,1,4,Hatchback,Female,2,0,0,0.0
0.205338809,2,1,Hatchback,Female,5,0,0,0.0
